index,image_id,label
415,test-cbsd-141.jpg,1
416,test-cbb-152.jpg,0
417,test-cbb-132.jpg,0
418,test-cmd-649.jpg,3
419,test-cgm-29.jpg,2
420,test-cmd-145.jpg,3
421,test-cgm-252.jpg,2
422,test-cmd-577.jpg,3
423,test-cbb-3.jpg,0
424,test-cmd-754.jpg,3
425,test-cmd-196.jpg,3
426,test-cmd-272.jpg,3
427,test-cgm-189.jpg,2
428,test-cbsd-337.jpg,1
429,test-cgm-242.jpg,2
430,test-cmd-197.jpg,3
431,test-cmd-842.jpg,3
432,test-cgm-53.jpg,2
433,test-cgm-28.jpg,2
434,test-cmd-667.jpg,3
435,test-cmd-496.jpg,3
436,test-cbsd-432.jpg,1
437,test-cmd-808.jpg,3
438,test-cbsd-465.jpg,1
439,test-cmd-885.jpg,3
440,test-cmd-630.jpg,3
441,test-cbsd-451.jpg,1
442,test-cbb-150.jpg,0
443,test-cmd-159.jpg,3
444,test-cbsd-53.jpg,1
445,test-cmd-709.jpg,3
446,test-cmd-214.jpg,3
447,test-cgm-169.jpg,2
448,test-cmd-816.jpg,3
449,test-cmd-315.jpg,3
450,test-cgm-108.jpg,2
451,test-cbsd-316.jpg,1
452,test-cmd-349.jpg,3
453,test-cgm-64.jpg,2
454,test-cgm-156.jpg,2
455,test-cbsd-49.jpg,1
456,test-cbsd-425.jpg,1
457,test-cbsd-167.jpg,1
458,test-cgm-193.jpg,2
459,test-cbb-10.jpg,0
460,test-cmd-635.jpg,3
461,test-cmd-605.jpg,3
462,test-cmd-166.jpg,3
463,test-cbsd-356.jpg,1
464,test-cbsd-301.jpg,1
465,test-cbb-141.jpg,0
466,test-cmd-318.jpg,3
467,test-cbsd-452.jpg,1
468,test-cbb-95.jpg,0
469,test-cbb-129.jpg,0
470,test-cbsd-364.jpg,1
471,test-cbsd-28.jpg,1
472,test-cmd-726.jpg,3
473,test-healthy-104.jpg,4
474,test-cmd-296.jpg,3
475,test-cgm-113.jpg,2
476,test-cgm-157.jpg,2
477,test-cbsd-469.jpg,1
478,test-cmd-96.jpg,3
479,test-cbb-131.jpg,0
480,test-cmd-499.jpg,3
481,test-cbsd-75.jpg,1
482,test-cmd-397.jpg,3
483,test-cbsd-203.jpg,1
484,test-healthy-35.jpg,4
485,test-cgm-225.jpg,2
486,test-cmd-536.jpg,3
487,test-cgm-11.jpg,2
488,test-cmd-440.jpg,3
489,test-cmd-642.jpg,3
490,test-cbsd-391.jpg,1
491,test-cgm-77.jpg,2
492,test-cgm-175.jpg,2
493,test-cbsd-119.jpg,1
494,test-cmd-794.jpg,3
495,test-cmd-548.jpg,3
496,test-cbsd-211.jpg,1
497,test-cbsd-456.jpg,1
498,test-cmd-36.jpg,3
499,test-cmd-767.jpg,3
500,test-cbsd-66.jpg,1
501,test-cmd-359.jpg,3
502,test-cmd-529.jpg,3
503,test-cbsd-54.jpg,1
504,test-cbsd-52.jpg,1
505,test-cbsd-204.jpg,1
506,test-cbsd-57.jpg,1
507,test-cgm-47.jpg,2
508,test-cbsd-393.jpg,1
509,test-cmd-756.jpg,3
510,test-healthy-46.jpg,4
511,test-cbsd-402.jpg,1
512,test-cmd-222.jpg,3
513,test-cbsd-378.jpg,1
514,test-cmd-382.jpg,3
515,test-healthy-102.jpg,4
516,test-cmd-374.jpg,3
517,test-cmd-6.jpg,3
518,test-cbsd-248.jpg,1
519,test-cgm-33.jpg,2
520,test-cbsd-297.jpg,1
521,test-cgm-40.jpg,2
522,test-cmd-103.jpg,3
523,test-cbb-21.jpg,0
524,test-cbsd-438.jpg,1
525,test-cbsd-4.jpg,1
526,test-cmd-108.jpg,3
527,test-cbsd-429.jpg,1
528,test-cmd-699.jpg,3
529,test-healthy-60.jpg,4
530,test-cmd-212.jpg,3
531,test-cbsd-62.jpg,1
532,test-cbsd-3.jpg,1
533,test-cbb-40.jpg,0
534,test-cbsd-16.jpg,1
535,test-cmd-613.jpg,3
536,test-cbb-140.jpg,0
537,test-cmd-319.jpg,3
538,test-cbb-74.jpg,0
539,test-cgm-196.jpg,2
540,test-cbsd-251.jpg,1
541,test-cmd-640.jpg,3
542,test-cmd-18.jpg,3
543,test-cmd-693.jpg,3
544,test-cbb-39.jpg,0
545,test-cmd-817.jpg,3
546,test-cmd-599.jpg,3
547,test-cgm-150.jpg,2
548,test-cgm-167.jpg,2
549,test-cmd-501.jpg,3
550,test-cmd-679.jpg,3
551,test-cbsd-249.jpg,1
552,test-cmd-275.jpg,3
553,test-cmd-717.jpg,3
554,test-cmd-737.jpg,3
555,test-cgm-191.jpg,2
556,test-cgm-103.jpg,2
557,test-healthy-7.jpg,4
558,test-cbsd-384.jpg,1
559,test-cmd-609.jpg,3
560,test-cbsd-126.jpg,1
561,test-cmd-834.jpg,3
562,test-cbsd-370.jpg,1
563,test-cmd-242.jpg,3
564,test-cmd-697.jpg,3
565,test-healthy-73.jpg,4
566,test-cmd-809.jpg,3
567,test-healthy-103.jpg,4
568,test-cbsd-390.jpg,1
569,test-healthy-92.jpg,4
570,test-cmd-381.jpg,3
571,test-cbsd-42.jpg,1
572,test-cbsd-311.jpg,1
573,test-cmd-156.jpg,3
574,test-cbsd-275.jpg,1
575,test-cbsd-229.jpg,1
576,test-cbb-11.jpg,0
577,test-cbsd-404.jpg,1
578,test-cbsd-263.jpg,1
579,test-cgm-206.jpg,2
580,test-cmd-109.jpg,3
581,test-cbsd-302.jpg,1
582,test-cmd-494.jpg,3
583,test-cmd-438.jpg,3
584,test-cmd-361.jpg,3
585,test-cbsd-72.jpg,1
586,test-cgm-152.jpg,2
587,test-cbsd-31.jpg,1
588,test-cbsd-212.jpg,1
589,test-cgm-188.jpg,2
590,test-cmd-169.jpg,3
591,test-cbsd-36.jpg,1
592,test-cmd-878.jpg,3
593,test-cmd-585.jpg,3
594,test-cgm-214.jpg,2
595,test-cbsd-341.jpg,1
596,test-cgm-99.jpg,2
597,test-cbsd-336.jpg,1
598,test-healthy-29.jpg,4
599,test-cgm-92.jpg,2
600,test-cmd-793.jpg,3
601,test-healthy-57.jpg,4
602,test-cgm-208.jpg,2
603,test-cgm-21.jpg,2
604,test-cmd-74.jpg,3
605,test-cbsd-293.jpg,1
606,test-cmd-828.jpg,3
607,test-cmd-741.jpg,3
608,test-cmd-461.jpg,3
609,test-cmd-739.jpg,3
610,test-cmd-551.jpg,3
611,test-cbsd-299.jpg,1
612,test-cbsd-361.jpg,1
613,test-cgm-219.jpg,2
614,test-cmd-38.jpg,3
615,test-cgm-217.jpg,2
616,test-cbsd-339.jpg,1
617,test-cbb-102.jpg,0
618,test-cmd-100.jpg,3
619,test-cmd-849.jpg,3
620,test-cmd-875.jpg,3
621,test-cmd-366.jpg,3
622,test-cbsd-226.jpg,1
623,test-cgm-139.jpg,2
624,test-cbsd-368.jpg,1
625,test-cgm-26.jpg,2
626,test-cgm-32.jpg,2
627,test-cbsd-130.jpg,1
628,test-cmd-750.jpg,3
629,test-cmd-743.jpg,3
630,test-cmd-345.jpg,3
631,test-cbsd-298.jpg,1
632,test-cbsd-353.jpg,1
633,test-cgm-170.jpg,2
634,test-cmd-181.jpg,3
635,test-cmd-830.jpg,3
636,test-cmd-652.jpg,3
637,test-cbsd-422.jpg,1
638,test-cbb-52.jpg,0
639,test-cbsd-93.jpg,1
640,test-cbb-103.jpg,0
641,test-cgm-18.jpg,2
642,test-cmd-290.jpg,3
643,test-cmd-10.jpg,3
644,test-cmd-874.jpg,3
645,test-cmd-460.jpg,3
646,test-healthy-91.jpg,4
647,test-cgm-138.jpg,2
648,test-cmd-406.jpg,3
649,test-cbsd-333.jpg,1
650,test-healthy-10.jpg,4
651,test-cmd-558.jpg,3
652,test-cgm-140.jpg,2
653,test-cmd-563.jpg,3
654,test-cmd-2.jpg,3
655,test-cmd-732.jpg,3
656,test-cmd-584.jpg,3
657,test-cgm-115.jpg,2
658,test-cgm-44.jpg,2
659,test-cmd-393.jpg,3
660,test-cbsd-9.jpg,1
661,test-cmd-618.jpg,3
662,test-cmd-209.jpg,3
663,test-cbsd-310.jpg,1
664,test-cbb-15.jpg,0
665,test-cbsd-410.jpg,1
666,test-cbsd-323.jpg,1
667,test-cmd-835.jpg,3
668,test-cbb-26.jpg,0
669,test-healthy-32.jpg,4
670,test-cbb-55.jpg,0
671,test-cmd-468.jpg,3
672,test-cbsd-117.jpg,1
673,test-cmd-56.jpg,3
674,test-cbsd-17.jpg,1
675,test-cmd-128.jpg,3
676,test-cmd-333.jpg,3
677,test-cgm-205.jpg,2
678,test-healthy-65.jpg,4
679,test-cmd-351.jpg,3
680,test-cbsd-98.jpg,1
681,test-cmd-63.jpg,3
682,test-cmd-695.jpg,3
683,test-cmd-862.jpg,3
684,test-cmd-477.jpg,3
685,test-cbsd-104.jpg,1
686,test-cmd-592.jpg,3
687,test-cmd-516.jpg,3
688,test-cmd-395.jpg,3
689,test-cmd-719.jpg,3
690,test-cbsd-196.jpg,1
691,test-cmd-194.jpg,3
692,test-cbsd-383.jpg,1
693,test-cbsd-23.jpg,1
694,test-cbsd-169.jpg,1
695,test-cmd-206.jpg,3
696,test-cmd-532.jpg,3
697,test-cgm-130.jpg,2
698,test-cbsd-285.jpg,1
699,test-cmd-5.jpg,3
700,test-cmd-174.jpg,3
701,test-cbsd-85.jpg,1
702,test-cmd-202.jpg,3
703,test-cgm-243.jpg,2
704,test-cmd-598.jpg,3
705,test-cbsd-174.jpg,1
706,test-cmd-281.jpg,3
707,test-cgm-97.jpg,2
708,test-healthy-1.jpg,4
709,test-healthy-55.jpg,4
710,test-cmd-85.jpg,3
711,test-cmd-401.jpg,3
712,test-healthy-47.jpg,4
713,test-cbsd-105.jpg,1
714,test-cbsd-113.jpg,1
715,test-cgm-48.jpg,2
716,test-cmd-161.jpg,3
717,test-cbsd-12.jpg,1
718,test-cmd-46.jpg,3
719,test-cmd-225.jpg,3
720,test-cmd-141.jpg,3
721,test-cmd-28.jpg,3
722,test-cgm-203.jpg,2
723,test-cbsd-466.jpg,1
724,test-cbsd-340.jpg,1
725,test-healthy-71.jpg,4
726,test-cbsd-241.jpg,1
727,test-cgm-107.jpg,2
728,test-cbsd-6.jpg,1
729,test-cmd-744.jpg,3
730,test-cmd-8.jpg,3
731,test-cmd-93.jpg,3
732,test-healthy-66.jpg,4
733,test-cbsd-464.jpg,1
734,test-cgm-239.jpg,2
735,test-cgm-61.jpg,2
736,test-cmd-45.jpg,3
737,test-cmd-42.jpg,3
738,test-cbsd-184.jpg,1
739,test-healthy-43.jpg,4
740,test-cmd-60.jpg,3
741,test-cbsd-237.jpg,1
742,test-cbsd-460.jpg,1
743,test-cbsd-132.jpg,1
744,test-cmd-398.jpg,3
745,test-cgm-84.jpg,2
746,test-cbsd-403.jpg,1
747,test-cbsd-313.jpg,1
748,test-cgm-110.jpg,2
749,test-cmd-837.jpg,3
750,test-healthy-83.jpg,4
751,test-cbsd-252.jpg,1
752,test-cgm-190.jpg,2
753,test-cmd-629.jpg,3
754,test-cbsd-441.jpg,1
755,test-cmd-559.jpg,3
756,test-cbb-99.jpg,0
757,test-cmd-626.jpg,3
758,test-cmd-134.jpg,3
759,test-healthy-85.jpg,4
760,test-cbsd-457.jpg,1
761,test-cmd-462.jpg,3
762,test-cgm-145.jpg,2
763,test-healthy-97.jpg,4
764,test-cmd-576.jpg,3
765,test-cgm-85.jpg,2
766,test-cbsd-282.jpg,1
767,test-cmd-216.jpg,3
768,test-cmd-423.jpg,3
769,test-cgm-66.jpg,2
770,test-cmd-65.jpg,3
771,test-cgm-218.jpg,2
772,test-cmd-79.jpg,3
773,test-cmd-230.jpg,3
774,test-cmd-170.jpg,3
775,test-cgm-114.jpg,2
776,test-cmd-343.jpg,3
777,test-cmd-232.jpg,3
778,test-cbsd-58.jpg,1
779,test-cbsd-151.jpg,1
780,test-cbsd-244.jpg,1
781,test-cmd-850.jpg,3
782,test-cmd-191.jpg,3
783,test-cbsd-47.jpg,1
784,test-cbb-68.jpg,0
785,test-cbsd-26.jpg,1
786,test-cmd-338.jpg,3
787,test-cgm-182.jpg,2
788,test-cmd-137.jpg,3
789,test-cmd-478.jpg,3
790,test-cbsd-131.jpg,1
791,test-cmd-89.jpg,3
792,test-cbsd-268.jpg,1
793,test-cmd-708.jpg,3
794,test-cmd-326.jpg,3
795,test-cgm-232.jpg,2
796,test-cmd-469.jpg,3
797,test-cmd-41.jpg,3
798,test-cbsd-197.jpg,1
799,test-cmd-285.jpg,3
800,test-cmd-706.jpg,3
801,test-cmd-777.jpg,3
802,test-cbsd-428.jpg,1
803,test-cbsd-77.jpg,1
804,test-healthy-72.jpg,4
805,test-cmd-432.jpg,3
806,test-cbsd-13.jpg,1
807,test-cmd-114.jpg,3
808,test-cbsd-44.jpg,1
809,test-cmd-714.jpg,3
810,test-cbb-46.jpg,0
811,test-cbsd-15.jpg,1
812,test-cmd-632.jpg,3
813,test-cgm-249.jpg,2
814,test-cbsd-95.jpg,1
815,test-cbb-64.jpg,0
816,test-cbsd-165.jpg,1
817,test-cbsd-260.jpg,1
818,test-cbsd-38.jpg,1
819,test-cbsd-230.jpg,1
820,test-cmd-238.jpg,3
821,test-cbsd-198.jpg,1
822,test-cmd-707.jpg,3
823,test-cbsd-209.jpg,1
824,test-cmd-250.jpg,3
825,test-cmd-491.jpg,3
826,test-cmd-669.jpg,3
827,test-cmd-785.jpg,3
828,test-cmd-487.jpg,3
829,test-cmd-698.jpg,3
830,test-cbsd-233.jpg,1
831,test-cmd-600.jpg,3
832,test-healthy-80.jpg,4
833,test-cmd-58.jpg,3
834,test-cbsd-48.jpg,1
835,test-cbsd-149.jpg,1
836,test-cmd-475.jpg,3
837,test-cbsd-216.jpg,1
838,test-cgm-70.jpg,2
839,test-cgm-153.jpg,2
840,test-cmd-84.jpg,3
841,test-cmd-43.jpg,3
842,test-cmd-631.jpg,3
843,test-cbsd-179.jpg,1
844,test-cbsd-344.jpg,1
845,test-cmd-712.jpg,3
846,test-cbsd-461.jpg,1
847,test-cbb-105.jpg,0
848,test-cbsd-164.jpg,1
849,test-cmd-641.jpg,3
850,test-cbsd-440.jpg,1
851,test-cbsd-69.jpg,1
852,test-cmd-151.jpg,3
853,test-cmd-768.jpg,3
854,test-cmd-300.jpg,3
855,test-cbb-24.jpg,0
856,test-cmd-666.jpg,3
857,test-cmd-870.jpg,3
858,test-cbb-133.jpg,0
